s3_zip_name	s3_zip_size
flight_5_33/flight_5_33_price_2017-05-14.zip	520892389
flight_5_33/flight_5_33_price_2017-05-15.zip	522112562
flight_5_33/flight_5_33_price_2017-05-16.zip	520367290
flight_5_33/flight_5_33_price_2017-05-17.zip	518572313
flight_5_33/flight_5_33_price_2017-05-18.zip	485581855
flight_5_33/flight_5_33_price_2017-05-19.zip	524377888
flight_5_33/flight_5_33_price_2017-05-20.zip	519625767
flight_5_33/flight_5_33_price_2017-05-21.zip	517812103
flight_5_33/flight_5_33_price_2017-05-22.zip	525602622
flight_5_33/flight_5_33_price_2017-05-23.zip	524394409
flight_5_33/flight_5_33_price_2017-05-24.zip	18724237
flight_5_33/flight_5_33_price_2017-05-25.zip	18667955
flight_5_33/flight_5_33_price_2017-05-26.zip	18720429
flight_5_33/flight_5_33_price_2017-05-27.zip	18774984
flight_5_33/flight_5_33_price_2017-05-28.zip	18743876
flight_5_33/flight_5_33_price_2017-05-29.zip	18673187
flight_5_33/flight_5_33_price_2017-05-30.zip	18752382
flight_5_33/flight_5_33_price_2017-05-31.zip	18862333
flight_5_33/flight_5_33_price_2017-06-01.zip	18861706
flight_5_33/flight_5_33_price_2017-06-02.zip	18807519
flight_5_33/flight_5_33_price_2017-06-03.zip	18752602
flight_5_33/flight_5_33_price_2017-06-04.zip	18637102
flight_5_33/flight_5_33_price_2017-06-05.zip	18733465
flight_5_33/flight_5_33_price_2017-06-06.zip	18691257
flight_5_33/flight_5_33_price_2017-06-07.zip	18681051
flight_5_33/flight_5_33_price_2017-06-08.zip	18407829
flight_5_33/flight_5_33_price_2017-06-09.zip	18413750
flight_5_33/flight_5_33_price_2017-06-10.zip	18443115
flight_5_33/flight_5_33_price_2017-06-11.zip	18288273
flight_5_33/flight_5_33_price_2017-06-12.zip	18464412
flight_5_33/flight_5_33_price_2017-06-13.zip	18695770
flight_5_33/flight_5_33_price_2017-06-14.zip	18743182
flight_5_33/flight_5_33_price_2017-06-15.zip	18202170
flight_5_33/flight_5_33_price_2017-06-16.zip	18258361
flight_5_33/flight_5_33_price_2017-06-17.zip	18211443
flight_5_33/flight_5_33_price_2017-06-18.zip	18329396
flight_5_33/flight_5_33_price_2017-06-19.zip	18162988
flight_5_33/flight_5_33_price_2017-06-20.zip	18172209
flight_5_33/flight_5_33_price_2017-06-21.zip	17713777
flight_5_33/flight_5_33_price_2017-06-22.zip	18120428
flight_5_33/flight_5_33_price_2017-06-24.zip	18121698
flight_5_33/flight_5_33_price_2017-06-26.zip	18273281
flight_5_33/flight_5_33_price_2017-06-28.zip	17540801
flight_5_33/flight_5_33_price_2017-06-30.zip	18300675
flight_5_34/flight_5_34_price_2017-05-12.zip	443065189
flight_5_34/flight_5_34_price_2017-05-13.zip	443350158
flight_5_34/flight_5_34_price_2017-05-14.zip	444513607
flight_5_34/flight_5_34_price_2017-05-15.zip	444536786
flight_5_34/flight_5_34_price_2017-05-16.zip	443262286
flight_5_34/flight_5_34_price_2017-05-17.zip	445616799
flight_5_34/flight_5_34_price_2017-05-18.zip	437382556
flight_5_34/flight_5_34_price_2017-05-19.zip	442088569
flight_5_34/flight_5_34_price_2017-05-20.zip	442377380
flight_5_34/flight_5_34_price_2017-05-21.zip	439868713
flight_5_34/flight_5_34_price_2017-05-22.zip	443216670
flight_5_34/flight_5_34_price_2017-05-23.zip	445317648
flight_5_34/flight_5_34_price_2017-05-24.zip	16580139
flight_5_34/flight_5_34_price_2017-05-25.zip	16542328
flight_5_34/flight_5_34_price_2017-05-26.zip	16507370
flight_5_34/flight_5_34_price_2017-05-27.zip	16558328
flight_5_34/flight_5_34_price_2017-05-28.zip	16466818
flight_5_34/flight_5_34_price_2017-05-29.zip	16399834
flight_5_34/flight_5_34_price_2017-05-30.zip	16472812
flight_5_34/flight_5_34_price_2017-05-31.zip	16426366
flight_5_34/flight_5_34_price_2017-06-01.zip	16435114
flight_5_34/flight_5_34_price_2017-06-02.zip	16381815
flight_5_34/flight_5_34_price_2017-06-03.zip	16275619
flight_5_34/flight_5_34_price_2017-06-04.zip	16380363
flight_5_34/flight_5_34_price_2017-06-05.zip	16442530
flight_5_34/flight_5_34_price_2017-06-06.zip	16500583
flight_5_34/flight_5_34_price_2017-06-07.zip	16326329
flight_5_34/flight_5_34_price_2017-06-08.zip	16402722
flight_5_34/flight_5_34_price_2017-06-09.zip	16341939
flight_5_34/flight_5_34_price_2017-06-10.zip	16394996
flight_5_34/flight_5_34_price_2017-06-11.zip	16382834
flight_5_34/flight_5_34_price_2017-06-12.zip	16461892
flight_5_34/flight_5_34_price_2017-06-13.zip	16622025
flight_5_34/flight_5_34_price_2017-06-14.zip	16465201
flight_5_34/flight_5_34_price_2017-06-15.zip	16317973
flight_5_34/flight_5_34_price_2017-06-16.zip	16278759
flight_5_34/flight_5_34_price_2017-06-17.zip	16397598
flight_5_34/flight_5_34_price_2017-06-18.zip	16353451
flight_5_34/flight_5_34_price_2017-06-19.zip	16179762
flight_5_34/flight_5_34_price_2017-06-20.zip	16348010
flight_5_34/flight_5_34_price_2017-06-21.zip	15892611
flight_5_34/flight_5_34_price_2017-06-22.zip	16278537
flight_5_34/flight_5_34_price_2017-06-24.zip	16475944
flight_5_34/flight_5_34_price_2017-06-26.zip	16562201
flight_5_34/flight_5_34_price_2017-06-28.zip	15849161
flight_5_34/flight_5_34_price_2017-06-30.zip	16314519
flight_5_35/flight_5_35_price_2017-05-12.zip	437407764
flight_5_35/flight_5_35_price_2017-05-13.zip	437039034
flight_5_35/flight_5_35_price_2017-05-14.zip	437532235
flight_5_35/flight_5_35_price_2017-05-15.zip	437666851
flight_5_35/flight_5_35_price_2017-05-16.zip	438491309
flight_5_35/flight_5_35_price_2017-05-17.zip	439828520
flight_5_35/flight_5_35_price_2017-05-18.zip	442872743
flight_5_35/flight_5_35_price_2017-05-19.zip	444100317
flight_5_35/flight_5_35_price_2017-05-20.zip	439884015
flight_5_35/flight_5_35_price_2017-05-21.zip	441813501
flight_5_35/flight_5_35_price_2017-05-22.zip	444151421
flight_5_35/flight_5_35_price_2017-05-23.zip	445838623
flight_5_35/flight_5_35_price_2017-05-24.zip	16085478
flight_5_35/flight_5_35_price_2017-05-25.zip	15887326
flight_5_35/flight_5_35_price_2017-05-26.zip	15903795
flight_5_35/flight_5_35_price_2017-05-27.zip	15870658
flight_5_35/flight_5_35_price_2017-05-28.zip	15836986
flight_5_35/flight_5_35_price_2017-05-29.zip	15797083
flight_5_35/flight_5_35_price_2017-05-30.zip	15877418
flight_5_35/flight_5_35_price_2017-05-31.zip	16030436
flight_5_35/flight_5_35_price_2017-06-01.zip	16117645
flight_5_35/flight_5_35_price_2017-06-02.zip	15933429
flight_5_35/flight_5_35_price_2017-06-03.zip	15830068
flight_5_35/flight_5_35_price_2017-06-04.zip	15905315
flight_5_35/flight_5_35_price_2017-06-05.zip	15925563
flight_5_35/flight_5_35_price_2017-06-06.zip	15923869
flight_5_35/flight_5_35_price_2017-06-07.zip	15817969
flight_5_35/flight_5_35_price_2017-06-08.zip	15858327
flight_5_35/flight_5_35_price_2017-06-09.zip	15987648
flight_5_35/flight_5_35_price_2017-06-10.zip	16022078
flight_5_35/flight_5_35_price_2017-06-11.zip	15932132
flight_5_35/flight_5_35_price_2017-06-12.zip	16085010
flight_5_35/flight_5_35_price_2017-06-13.zip	16062760
flight_5_35/flight_5_35_price_2017-06-14.zip	15988595
flight_5_35/flight_5_35_price_2017-06-15.zip	15862674
flight_5_35/flight_5_35_price_2017-06-16.zip	15948399
flight_5_35/flight_5_35_price_2017-06-17.zip	15968929
flight_5_35/flight_5_35_price_2017-06-18.zip	16070279
flight_5_35/flight_5_35_price_2017-06-19.zip	15777101
flight_5_35/flight_5_35_price_2017-06-20.zip	16132099
flight_5_35/flight_5_35_price_2017-06-21.zip	15651597
flight_5_35/flight_5_35_price_2017-06-22.zip	16175103
flight_5_35/flight_5_35_price_2017-06-24.zip	15877476
flight_5_35/flight_5_35_price_2017-06-26.zip	15731571
flight_5_35/flight_5_35_price_2017-06-28.zip	15151670
flight_5_35/flight_5_35_price_2017-06-30.zip	15757524
flight_5_36/flight_5_36_price_2017-05-12.zip	477966865
flight_5_36/flight_5_36_price_2017-05-13.zip	476046034
flight_5_36/flight_5_36_price_2017-05-14.zip	474972035
flight_5_36/flight_5_36_price_2017-05-15.zip	477190518
flight_5_36/flight_5_36_price_2017-05-16.zip	474948238
flight_5_36/flight_5_36_price_2017-05-17.zip	467012863
flight_5_36/flight_5_36_price_2017-05-18.zip	473708341
flight_5_36/flight_5_36_price_2017-05-19.zip	472216536
flight_5_36/flight_5_36_price_2017-05-20.zip	473331031
flight_5_36/flight_5_36_price_2017-05-21.zip	473499503
flight_5_36/flight_5_36_price_2017-05-22.zip	474046098
flight_5_36/flight_5_36_price_2017-05-23.zip	469985011
flight_5_36/flight_5_36_price_2017-05-24.zip	17075526
flight_5_36/flight_5_36_price_2017-05-25.zip	17087496
flight_5_36/flight_5_36_price_2017-05-26.zip	17024025
flight_5_36/flight_5_36_price_2017-05-27.zip	17081836
flight_5_36/flight_5_36_price_2017-05-28.zip	16994993
flight_5_36/flight_5_36_price_2017-05-29.zip	16980220
flight_5_36/flight_5_36_price_2017-05-30.zip	17011561
flight_5_36/flight_5_36_price_2017-05-31.zip	17042769
flight_5_36/flight_5_36_price_2017-06-01.zip	17143862
flight_5_36/flight_5_36_price_2017-06-02.zip	17041889
flight_5_36/flight_5_36_price_2017-06-03.zip	16874618
flight_5_36/flight_5_36_price_2017-06-04.zip	16917150
flight_5_36/flight_5_36_price_2017-06-05.zip	16955072
flight_5_36/flight_5_36_price_2017-06-06.zip	16908287
flight_5_36/flight_5_36_price_2017-06-07.zip	16882224
flight_5_36/flight_5_36_price_2017-06-08.zip	17058372
flight_5_36/flight_5_36_price_2017-06-09.zip	17012392
flight_5_36/flight_5_36_price_2017-06-10.zip	17114306
flight_5_36/flight_5_36_price_2017-06-11.zip	17022843
flight_5_36/flight_5_36_price_2017-06-12.zip	16996660
flight_5_36/flight_5_36_price_2017-06-13.zip	16913328
flight_5_36/flight_5_36_price_2017-06-14.zip	16708732
flight_5_36/flight_5_36_price_2017-06-15.zip	16777499
flight_5_36/flight_5_36_price_2017-06-16.zip	16660626
flight_5_36/flight_5_36_price_2017-06-17.zip	16821821
flight_5_36/flight_5_36_price_2017-06-18.zip	16821741
flight_5_36/flight_5_36_price_2017-06-19.zip	16688924
flight_5_36/flight_5_36_price_2017-06-20.zip	16736134
flight_5_36/flight_5_36_price_2017-06-21.zip	16536620
flight_5_36/flight_5_36_price_2017-06-22.zip	16718677
flight_5_36/flight_5_36_price_2017-06-24.zip	17014099
flight_5_36/flight_5_36_price_2017-06-26.zip	16924217
flight_5_36/flight_5_36_price_2017-06-28.zip	15969963
flight_5_36/flight_5_36_price_2017-06-30.zip	16646368
flight_5_37/flight_5_37_price_2017-05-12.zip	455418266
flight_5_37/flight_5_37_price_2017-05-13.zip	456069366
flight_5_37/flight_5_37_price_2017-05-14.zip	457967518
flight_5_37/flight_5_37_price_2017-05-15.zip	459604899
flight_5_37/flight_5_37_price_2017-05-16.zip	460156308
flight_5_37/flight_5_37_price_2017-05-17.zip	452743050
flight_5_37/flight_5_37_price_2017-05-18.zip	461031387
flight_5_37/flight_5_37_price_2017-05-19.zip	462211652
flight_5_37/flight_5_37_price_2017-05-20.zip	460484174
flight_5_37/flight_5_37_price_2017-05-21.zip	463251875
flight_5_37/flight_5_37_price_2017-05-22.zip	464799273
flight_5_37/flight_5_37_price_2017-05-23.zip	444614832
flight_5_37/flight_5_37_price_2017-05-24.zip	15187147
flight_5_37/flight_5_37_price_2017-05-25.zip	15131239
flight_5_37/flight_5_37_price_2017-05-26.zip	15194642
flight_5_37/flight_5_37_price_2017-05-27.zip	15207606
flight_5_37/flight_5_37_price_2017-05-28.zip	15218659
flight_5_37/flight_5_37_price_2017-05-29.zip	15241963
flight_5_37/flight_5_37_price_2017-05-30.zip	15233856
flight_5_37/flight_5_37_price_2017-05-31.zip	15326949
flight_5_37/flight_5_37_price_2017-06-01.zip	15347585
flight_5_37/flight_5_37_price_2017-06-02.zip	15364949
flight_5_37/flight_5_37_price_2017-06-03.zip	15288734
flight_5_37/flight_5_37_price_2017-06-04.zip	15288950
flight_5_37/flight_5_37_price_2017-06-05.zip	15295999
flight_5_37/flight_5_37_price_2017-06-06.zip	15309196
flight_5_37/flight_5_37_price_2017-06-07.zip	15198022
flight_5_37/flight_5_37_price_2017-06-08.zip	15313490
flight_5_37/flight_5_37_price_2017-06-09.zip	15328143
flight_5_37/flight_5_37_price_2017-06-10.zip	15422249
flight_5_37/flight_5_37_price_2017-06-11.zip	15424957
flight_5_37/flight_5_37_price_2017-06-12.zip	15375101
flight_5_37/flight_5_37_price_2017-06-13.zip	15604561
flight_5_37/flight_5_37_price_2017-06-14.zip	15615882
flight_5_37/flight_5_37_price_2017-06-15.zip	15631966
flight_5_37/flight_5_37_price_2017-06-16.zip	15530840
flight_5_37/flight_5_37_price_2017-06-17.zip	15496354
flight_5_37/flight_5_37_price_2017-06-18.zip	15561575
flight_5_37/flight_5_37_price_2017-06-19.zip	14759710
flight_5_37/flight_5_37_price_2017-06-20.zip	15603585
flight_5_37/flight_5_37_price_2017-06-21.zip	15196055
flight_5_37/flight_5_37_price_2017-06-22.zip	15684346
flight_5_37/flight_5_37_price_2017-06-24.zip	15772968
flight_5_37/flight_5_37_price_2017-06-26.zip	15731592
flight_5_37/flight_5_37_price_2017-06-28.zip	15083532
flight_5_37/flight_5_37_price_2017-06-30.zip	15659560
flight_5_38/flight_5_38_price_2017-05-12.zip	523436500
flight_5_38/flight_5_38_price_2017-05-13.zip	524483063
flight_5_38/flight_5_38_price_2017-05-14.zip	524796955
flight_5_38/flight_5_38_price_2017-05-15.zip	526278669
flight_5_38/flight_5_38_price_2017-05-16.zip	527355804
flight_5_38/flight_5_38_price_2017-05-17.zip	399627784
flight_5_38/flight_5_38_price_2017-05-18.zip	527402018
flight_5_38/flight_5_38_price_2017-05-19.zip	530646041
flight_5_38/flight_5_38_price_2017-05-20.zip	517277524
flight_5_38/flight_5_38_price_2017-05-21.zip	523709479
flight_5_38/flight_5_38_price_2017-05-22.zip	525392002
flight_5_38/flight_5_38_price_2017-05-23.zip	521229825
flight_5_38/flight_5_38_price_2017-05-24.zip	15770817
flight_5_38/flight_5_38_price_2017-05-25.zip	15748890
flight_5_38/flight_5_38_price_2017-05-26.zip	15760194
flight_5_38/flight_5_38_price_2017-05-27.zip	15891068
flight_5_38/flight_5_38_price_2017-05-28.zip	15890770
flight_5_38/flight_5_38_price_2017-05-29.zip	15910325
flight_5_38/flight_5_38_price_2017-05-30.zip	17776441
flight_5_38/flight_5_38_price_2017-05-31.zip	17790370
flight_5_38/flight_5_38_price_2017-06-01.zip	17834955
flight_5_38/flight_5_38_price_2017-06-02.zip	17552852
flight_5_38/flight_5_38_price_2017-06-03.zip	17708204
flight_5_38/flight_5_38_price_2017-06-04.zip	17773526
flight_5_38/flight_5_38_price_2017-06-05.zip	17847811
flight_5_38/flight_5_38_price_2017-06-06.zip	17795244
flight_5_38/flight_5_38_price_2017-06-07.zip	17410356
flight_5_38/flight_5_38_price_2017-06-08.zip	17022039
flight_5_38/flight_5_38_price_2017-06-09.zip	16997163
flight_5_38/flight_5_38_price_2017-06-10.zip	17019992
flight_5_38/flight_5_38_price_2017-06-11.zip	16927136
flight_5_38/flight_5_38_price_2017-06-12.zip	16988036
flight_5_38/flight_5_38_price_2017-06-13.zip	17101198
flight_5_38/flight_5_38_price_2017-06-14.zip	17037045
flight_5_38/flight_5_38_price_2017-06-15.zip	16850542
flight_5_38/flight_5_38_price_2017-06-16.zip	17006436
flight_5_38/flight_5_38_price_2017-06-17.zip	17057568
flight_5_38/flight_5_38_price_2017-06-18.zip	16944483
flight_5_38/flight_5_38_price_2017-06-19.zip	16711092
flight_5_38/flight_5_38_price_2017-06-20.zip	16818027
flight_5_38/flight_5_38_price_2017-06-21.zip	15557370
flight_5_38/flight_5_38_price_2017-06-22.zip	17358031
flight_5_38/flight_5_38_price_2017-06-24.zip	17536899
flight_5_38/flight_5_38_price_2017-06-26.zip	17608506
flight_5_38/flight_5_38_price_2017-06-28.zip	17057952
flight_5_38/flight_5_38_price_2017-06-30.zip	17341024
flight_5_39/flight_5_39_price_2017-05-12.zip	455104094
flight_5_39/flight_5_39_price_2017-05-13.zip	457713310
flight_5_39/flight_5_39_price_2017-05-14.zip	459987624
flight_5_39/flight_5_39_price_2017-05-15.zip	462017248
flight_5_39/flight_5_39_price_2017-05-16.zip	459245592
flight_5_39/flight_5_39_price_2017-05-17.zip	459283881
flight_5_39/flight_5_39_price_2017-05-18.zip	460386255
flight_5_39/flight_5_39_price_2017-05-19.zip	460671345
flight_5_39/flight_5_39_price_2017-05-20.zip	457862342
flight_5_39/flight_5_39_price_2017-05-21.zip	462236186
flight_5_39/flight_5_39_price_2017-05-22.zip	467077069
flight_5_39/flight_5_39_price_2017-05-23.zip	463537459
flight_5_39/flight_5_39_price_2017-05-24.zip	16201822
flight_5_39/flight_5_39_price_2017-05-25.zip	16175868
flight_5_39/flight_5_39_price_2017-05-26.zip	16119386
flight_5_39/flight_5_39_price_2017-05-27.zip	16121580
flight_5_39/flight_5_39_price_2017-05-28.zip	16080694
flight_5_39/flight_5_39_price_2017-05-29.zip	16080035
flight_5_39/flight_5_39_price_2017-05-30.zip	16121339
flight_5_39/flight_5_39_price_2017-05-31.zip	16142983
flight_5_39/flight_5_39_price_2017-06-01.zip	15993603
flight_5_39/flight_5_39_price_2017-06-02.zip	15793866
flight_5_39/flight_5_39_price_2017-06-03.zip	16186420
flight_5_39/flight_5_39_price_2017-06-04.zip	16136132
flight_5_39/flight_5_39_price_2017-06-05.zip	16311580
flight_5_39/flight_5_39_price_2017-06-06.zip	16108916
flight_5_39/flight_5_39_price_2017-06-07.zip	3814288
flight_5_39/flight_5_39_price_2017-06-08.zip	16136511
flight_5_39/flight_5_39_price_2017-06-09.zip	16034342
flight_5_39/flight_5_39_price_2017-06-10.zip	16040460
flight_5_39/flight_5_39_price_2017-06-11.zip	16065668
flight_5_39/flight_5_39_price_2017-06-12.zip	16079809
flight_5_39/flight_5_39_price_2017-06-13.zip	16368593
flight_5_39/flight_5_39_price_2017-06-14.zip	16271139
flight_5_39/flight_5_39_price_2017-06-15.zip	16119844
flight_5_39/flight_5_39_price_2017-06-16.zip	16162361
flight_5_39/flight_5_39_price_2017-06-17.zip	16136147
flight_5_39/flight_5_39_price_2017-06-18.zip	16131067
flight_5_39/flight_5_39_price_2017-06-19.zip	15863296
flight_5_39/flight_5_39_price_2017-06-20.zip	16051583
flight_5_39/flight_5_39_price_2017-06-21.zip	15534881
flight_5_39/flight_5_39_price_2017-06-22.zip	15970233
flight_5_39/flight_5_39_price_2017-06-24.zip	16272825
flight_5_39/flight_5_39_price_2017-06-26.zip	16359426
flight_5_39/flight_5_39_price_2017-06-28.zip	3440184
flight_5_39/flight_5_39_price_2017-06-30.zip	15944792
flight_5_4/flight_5_4_price_2017-05-12.zip	478527975
flight_5_4/flight_5_4_price_2017-05-13.zip	473656220
flight_5_4/flight_5_4_price_2017-05-14.zip	475295885
flight_5_4/flight_5_4_price_2017-05-15.zip	472829254
flight_5_4/flight_5_4_price_2017-05-16.zip	468288230
flight_5_4/flight_5_4_price_2017-05-17.zip	467330070
flight_5_4/flight_5_4_price_2017-05-18.zip	467914554
flight_5_4/flight_5_4_price_2017-05-19.zip	157603582
flight_5_4/flight_5_4_price_2017-05-20.zip	483103739
flight_5_4/flight_5_4_price_2017-05-21.zip	485037504
flight_5_4/flight_5_4_price_2017-05-22.zip	485989467
flight_5_4/flight_5_4_price_2017-05-23.zip	481765685
flight_5_4/flight_5_4_price_2017-05-24.zip	14969366
flight_5_4/flight_5_4_price_2017-05-25.zip	14695462
flight_5_4/flight_5_4_price_2017-05-26.zip	14669737
flight_5_4/flight_5_4_price_2017-05-27.zip	14264033
flight_5_4/flight_5_4_price_2017-05-28.zip	14698911
flight_5_4/flight_5_4_price_2017-05-29.zip	14744319
flight_5_4/flight_5_4_price_2017-05-30.zip	15029665
flight_5_4/flight_5_4_price_2017-05-31.zip	14991088
flight_5_4/flight_5_4_price_2017-06-01.zip	15098843
flight_5_4/flight_5_4_price_2017-06-02.zip	15137092
flight_5_4/flight_5_4_price_2017-06-03.zip	15154284
flight_5_4/flight_5_4_price_2017-06-04.zip	14904858
flight_5_4/flight_5_4_price_2017-06-05.zip	15264065
flight_5_4/flight_5_4_price_2017-06-06.zip	15410142
flight_5_4/flight_5_4_price_2017-06-07.zip	15150425
flight_5_4/flight_5_4_price_2017-06-08.zip	15831520
flight_5_4/flight_5_4_price_2017-06-09.zip	15666882
flight_5_4/flight_5_4_price_2017-06-10.zip	15666042
flight_5_4/flight_5_4_price_2017-06-11.zip	15034858
flight_5_4/flight_5_4_price_2017-06-12.zip	15707129
flight_5_4/flight_5_4_price_2017-06-13.zip	15661671
flight_5_4/flight_5_4_price_2017-06-14.zip	15684781
flight_5_4/flight_5_4_price_2017-06-15.zip	16006037
flight_5_4/flight_5_4_price_2017-06-16.zip	15870533
flight_5_4/flight_5_4_price_2017-06-17.zip	15805603
flight_5_4/flight_5_4_price_2017-06-18.zip	15656294
flight_5_4/flight_5_4_price_2017-06-19.zip	15337772
flight_5_4/flight_5_4_price_2017-06-20.zip	15685018
flight_5_4/flight_5_4_price_2017-06-21.zip	15098328
flight_5_4/flight_5_4_price_2017-06-22.zip	15666080
flight_5_4/flight_5_4_price_2017-06-24.zip	15511264
flight_5_4/flight_5_4_price_2017-06-26.zip	15555958
flight_5_4/flight_5_4_price_2017-06-28.zip	15134565
flight_5_4/flight_5_4_price_2017-06-30.zip	16035193
flight_5_40/flight_5_40_price_2017-05-12.zip	451313767
flight_5_40/flight_5_40_price_2017-05-13.zip	453502582
flight_5_40/flight_5_40_price_2017-05-14.zip	453834933
flight_5_40/flight_5_40_price_2017-05-15.zip	453752354
flight_5_40/flight_5_40_price_2017-05-16.zip	453186282
flight_5_40/flight_5_40_price_2017-05-17.zip	447143994
flight_5_40/flight_5_40_price_2017-05-18.zip	447661028
flight_5_40/flight_5_40_price_2017-05-19.zip	428077545
flight_5_40/flight_5_40_price_2017-05-20.zip	452519799
flight_5_40/flight_5_40_price_2017-05-21.zip	454377528
flight_5_40/flight_5_40_price_2017-05-22.zip	455907055
flight_5_40/flight_5_40_price_2017-05-23.zip	454720042
flight_5_40/flight_5_40_price_2017-05-24.zip	15121540
flight_5_40/flight_5_40_price_2017-05-25.zip	15028285
flight_5_40/flight_5_40_price_2017-05-26.zip	14328508
flight_5_40/flight_5_40_price_2017-05-27.zip	14421479
flight_5_40/flight_5_40_price_2017-05-28.zip	14396659
flight_5_40/flight_5_40_price_2017-05-29.zip	14470891
flight_5_40/flight_5_40_price_2017-05-30.zip	14521459
flight_5_40/flight_5_40_price_2017-05-31.zip	14627582
flight_5_40/flight_5_40_price_2017-06-01.zip	14501538
flight_5_40/flight_5_40_price_2017-06-02.zip	14557155
flight_5_40/flight_5_40_price_2017-06-03.zip	14497339
flight_5_40/flight_5_40_price_2017-06-04.zip	14546783
flight_5_40/flight_5_40_price_2017-06-05.zip	14581940
flight_5_40/flight_5_40_price_2017-06-06.zip	14451342
flight_5_40/flight_5_40_price_2017-06-08.zip	14623281
flight_5_40/flight_5_40_price_2017-06-09.zip	14576919
flight_5_40/flight_5_40_price_2017-06-10.zip	14676384
flight_5_40/flight_5_40_price_2017-06-11.zip	14742350
flight_5_40/flight_5_40_price_2017-06-12.zip	14748644
flight_5_40/flight_5_40_price_2017-06-13.zip	14931540
flight_5_40/flight_5_40_price_2017-06-14.zip	14995910
flight_5_40/flight_5_40_price_2017-06-15.zip	14929719
flight_5_40/flight_5_40_price_2017-06-16.zip	14861486
flight_5_40/flight_5_40_price_2017-06-17.zip	14902026
flight_5_40/flight_5_40_price_2017-06-18.zip	14844750
flight_5_40/flight_5_40_price_2017-06-19.zip	14908319
flight_5_40/flight_5_40_price_2017-06-20.zip	15122642
flight_5_40/flight_5_40_price_2017-06-21.zip	14895826
flight_5_40/flight_5_40_price_2017-06-22.zip	15128493
flight_5_40/flight_5_40_price_2017-06-24.zip	15017970
flight_5_40/flight_5_40_price_2017-06-26.zip	15338481
flight_5_40/flight_5_40_price_2017-06-30.zip	15200808
flight_5_9/flight_5_9_price_2017-05-12.zip	415392699
flight_5_9/flight_5_9_price_2017-05-13.zip	414853349
flight_5_9/flight_5_9_price_2017-05-14.zip	414646095
flight_5_9/flight_5_9_price_2017-05-15.zip	413148204
flight_5_9/flight_5_9_price_2017-05-16.zip	409205940
flight_5_9/flight_5_9_price_2017-05-17.zip	412005405
flight_5_9/flight_5_9_price_2017-05-18.zip	409977098
flight_5_9/flight_5_9_price_2017-05-19.zip	136361869
flight_5_9/flight_5_9_price_2017-05-20.zip	407872304
flight_5_9/flight_5_9_price_2017-05-21.zip	403826872
flight_5_9/flight_5_9_price_2017-05-22.zip	406750482
flight_5_9/flight_5_9_price_2017-05-23.zip	411486728
flight_5_9/flight_5_9_price_2017-05-24.zip	13087970
flight_5_9/flight_5_9_price_2017-05-25.zip	13109523
flight_5_9/flight_5_9_price_2017-05-26.zip	13077376
flight_5_9/flight_5_9_price_2017-05-27.zip	11571485
flight_5_9/flight_5_9_price_2017-05-28.zip	12962146
flight_5_9/flight_5_9_price_2017-05-29.zip	13063593
flight_5_9/flight_5_9_price_2017-05-30.zip	13178197
flight_5_9/flight_5_9_price_2017-05-31.zip	13129053
flight_5_9/flight_5_9_price_2017-06-01.zip	13198580
flight_5_9/flight_5_9_price_2017-06-02.zip	13138484
flight_5_9/flight_5_9_price_2017-06-03.zip	13094218
flight_5_9/flight_5_9_price_2017-06-04.zip	13088798
flight_5_9/flight_5_9_price_2017-06-05.zip	13099521
flight_5_9/flight_5_9_price_2017-06-06.zip	13058930
flight_5_9/flight_5_9_price_2017-06-07.zip	13067012
flight_5_9/flight_5_9_price_2017-06-08.zip	12387938
flight_5_9/flight_5_9_price_2017-06-09.zip	12454587
flight_5_9/flight_5_9_price_2017-06-10.zip	12403665
flight_5_9/flight_5_9_price_2017-06-11.zip	12295472
flight_5_9/flight_5_9_price_2017-06-12.zip	12224514
flight_5_9/flight_5_9_price_2017-06-13.zip	12213201
flight_5_9/flight_5_9_price_2017-06-14.zip	12186218
flight_5_9/flight_5_9_price_2017-06-15.zip	12265266
flight_5_9/flight_5_9_price_2017-06-16.zip	12236225
flight_5_9/flight_5_9_price_2017-06-17.zip	12158058
flight_5_9/flight_5_9_price_2017-06-18.zip	12004518
flight_5_9/flight_5_9_price_2017-06-19.zip	11888474
flight_5_9/flight_5_9_price_2017-06-20.zip	11902347
flight_5_9/flight_5_9_price_2017-06-21.zip	11606813
flight_5_9/flight_5_9_price_2017-06-22.zip	11312624
flight_5_9/flight_5_9_price_2017-06-24.zip	12339606
flight_5_9/flight_5_9_price_2017-06-26.zip	12406635
flight_5_9/flight_5_9_price_2017-06-28.zip	12000873
flight_5_9/flight_5_9_price_2017-06-30.zip	12132274
flight_6_1/flight_6_1_price_2017-05-12.zip	549236444
flight_6_1/flight_6_1_price_2017-05-13.zip	550542065
flight_6_1/flight_6_1_price_2017-05-14.zip	551707826
flight_6_1/flight_6_1_price_2017-05-15.zip	547008461
flight_6_1/flight_6_1_price_2017-05-16.zip	531001250
flight_6_1/flight_6_1_price_2017-05-17.zip	506267429
flight_6_1/flight_6_1_price_2017-05-18.zip	550596509
flight_6_1/flight_6_1_price_2017-05-19.zip	551166746
flight_6_1/flight_6_1_price_2017-05-20.zip	539163636
flight_6_1/flight_6_1_price_2017-05-21.zip	404241578
